img_id,lat,lon,country
0,26.210459928870858,127.67865860271132,18
1,50.03573598450243,15.801348051514047,61
2,7.828908593549756,80.57110033873725,50
3,9.944104303057076,99.06258303761352,48
4,55.51949312298226,26.33940488398989,54
5,48.710563431794,32.71975115044996,11
6,63.81054457617944,16.404052492582004,69
7,60.11472247498056,19.978414352061453,2
8,56.94492509955963,24.126293658248205,9
9,57.4397004125183,13.599659741403991,69
10,31.958232683870477,34.94207301542912,3
11,43.59283867161202,27.898162065328336,44
12,43.92072479627591,12.48984690719026,7
13,48.06928657513184,106.87959849045625,4
14,49.98855576606715,6.000221374379159,23
15,51.61522062753396,25.37172661087196,11
16,47.035968231915895,20.964064301788454,24
17,63.84183199520865,11.069046942410854,64
18,58.60266034519197,26.778095498268435,67
19,31.787169308402213,35.92547079597018,37
20,46.46317392461909,6.854648560804376,59
21,62.5847215097406,23.614146271730565,2
22,47.1928304731806,8.857742201188433,59
23,0.1173185450624795,111.51804796923062,16
24,58.98357461493728,17.90022439967949,69
25,51.92944590306822,19.90435274656309,5
26,11.157565739919187,124.99140292513084,17
27,47.27047016619861,8.16538246870218,59
28,32.66380783511564,35.55673332136268,3
29,23.473650576416937,90.26504469006686,0
30,45.58524000490696,8.758164180018634,1
31,60.15368565181845,23.048738835327363,2
32,38.45388416119046,141.2334284998138,18
33,54.08273101615741,24.533357489677226,54
34,13.59980163529706,124.14665501845955,17
35,54.94014908044824,10.25608664209921,65
36,55.578825093528025,32.41067368477337,10
37,46.65502948267434,6.892943912703836,59
38,4.238145179307259,39.59278853921924,32
39,1.487513288401007,103.4234309526006,6
40,50.53906158745154,5.283669044269519,62
41,48.61644334439789,3.515746816769836,45
42,44.287634635870845,11.872378472912196,1
43,7.548113002439106,126.1376888856356,17
44,24.32893926347229,90.68084318243066,0
45,21.172044266074195,55.58531342948434,66
46,52.761919517284326,23.18262373862834,5
47,0.3856586083881418,34.28283657676171,38
48,59.62184100713601,16.54916710359376,69
49,15.18315963435798,145.77985093341158,70
50,2.887587743438027,116.02352737542446,16
51,38.50092555143376,27.69663431572921,12
52,42.55959049480177,1.5036757425805831,39
53,50.090353659215765,14.47950637112905,61
54,36.919385988717735,22.437223555143387,63
55,64.16327183426841,11.647565043882002,64
56,24.611343833147583,121.29518350125004,57
57,24.798018924758253,89.93695399344462,0
58,11.796440978211583,105.501751483331,46
59,47.91288529811054,107.03463295450676,4
60,52.31521571596663,5.971203759925385,47
61,42.49140583229897,1.4960080390948016,39
62,22.46174363031316,113.9932504396192,8
63,52.96096523092138,14.42366563374649,5
64,50.850927851923,4.352315032449975,62
65,7.858844488700142,9.789519658452884,68
66,38.23352317066631,16.142000269392813,1
67,49.081745776785205,27.675313036153877,11
68,45.14597551865105,26.80918657812601,25
69,13.330595561687296,144.76186856343276,70
70,22.126194559334134,113.57561699071252,8
71,43.70151564352263,26.263181564465413,44
72,47.89020031168484,106.9098034654524,4
73,31.86381150648971,34.82021384949656,3
74,50.0392505994384,19.220932949387787,5
75,33.78659071195345,115.984329219113,8
76,63.51850441114096,27.499310166838544,2
77,42.67811156787497,9.438023251570204,45
78,11.979419548395402,124.82583824122544,17
79,12.30513660446004,103.10179527536596,46
80,6.146242029142934,81.07290030136883,50
81,43.9835596061297,12.502059295589094,7
82,65.74629081919241,20.9271965383736,69
83,50.44649920331566,30.51020239806432,11
84,15.962783543340494,104.03916248041608,48
85,49.22818513135827,5.036071249826216,45
86,49.06299971655195,32.80887567950641,11
87,60.73923906624401,15.443945671068631,69
88,22.49179490571693,89.99224684192014,0
89,37.50073370352363,126.792105406345,26
90,39.185295183328925,34.15194489055085,12
91,49.11982031337228,101.44985897514532,4
92,62.30155023865981,15.68129582270716,69
93,47.31067700054287,7.689159975171995,59
94,41.94160787331997,21.62837680261484,13
95,28.37240211845383,76.91702901254133,29
96,37.15844524206451,29.67877483479748,12
97,6.354253137958493,5.678977572868317,68
98,13.850463296948035,103.36619395130433,46
99,12.04647389364252,105.67918608503756,46
100,8.289246729881935,124.57987635678164,17
101,9.776688250026424,125.49019298540264,17
102,69.05185613945943,20.788740685037837,2
103,50.679970682438174,3.307110663256023,62
104,46.41711908310485,17.382752155129534,24
105,46.83361771847079,13.86332773035536,53
106,50.0602231931876,5.9011176858210055,23
107,42.65247216342855,23.22367125144664,44
108,45.57458754669463,15.19412765761916,30
109,51.94816448752785,14.731806402712191,5
110,47.80054026063163,13.044417705182674,53
111,1.31017204713389,103.80163462583238,27
112,27.310593848600845,91.21851958852024,51
113,37.28780320278668,9.86858858333984,21
114,60.01752827691683,17.979915217164415,69
115,32.4791070623663,34.953890321734306,3
116,5.757056869004729,116.82811168930498,6
117,55.36811037189556,98.6404242482471,10
118,13.471930474555805,144.74735752481644,70
119,37.9056073734827,28.493274464194517,12
120,11.432966354190071,105.59653283161894,46
121,22.16403002451752,113.5491222463047,8
122,46.91458593053157,102.758911099476,4
123,22.44888540778507,120.8795849479044,57
124,53.67696659829007,16.493149695102638,5
125,31.7371213611839,35.23664549193899,3
126,47.61204342567143,8.726275680132526,59
127,35.74257756319523,10.42578883077632,21
128,47.63856296386615,12.287658406022905,53
129,47.90526824475193,1.8997446094819004,45
130,39.078450089931216,21.20289627542413,63
131,44.023365723546696,24.81517323936676,25
132,51.12249622881015,35.03903410505119,11
133,44.16733596357578,5.797054371912886,45
134,61.7667263691024,10.69470151995509,64
135,52.40935758664443,6.901789593844059,47
136,53.10754416182944,5.693467006172534,47
137,47.863490566786815,23.11570704637938,25
138,12.709776264212929,105.38354290032134,46
139,68.05276170179343,24.480875108982257,2
140,55.666842376537446,13.884120600118344,69
141,12.28401730322398,106.41875781314666,46
142,8.448301865984567,98.52204646900157,48
143,37.73872123160925,127.305411783209,26
144,28.708632895541324,28.371377250085537,49
145,36.46268826750641,10.783684712260929,21
146,35.827928893991405,140.72342904734768,18
147,31.942472414522666,34.841416057303384,3
148,55.42552046058646,38.26250793235139,10
149,51.14720327174583,3.958720103480864,62
150,62.25247109971164,8.214128428120757,64
151,61.58685769465932,28.40187920840184,2
152,45.00233453521047,19.8430662334708,14
153,46.40871723464654,16.15594965771636,30
154,48.30460823337199,17.947633676249986,31
155,55.44508797077942,25.8107872543607,54
156,8.249826183006887,124.9302967163555,17
157,46.21608248249503,19.383444541404454,24
158,6.282395513677439,100.5571317051322,6
159,22.312813036358744,91.77562565900216,0
160,47.52045295030515,23.651735912328597,25
161,41.865306904856745,19.41048274186478,40
162,55.97096339329136,10.14345597688816,65
163,42.10395772618505,13.875079380424989,1
164,25.104910721683385,121.47741747925149,57
165,60.09498846457631,19.935692650721464,2
166,23.04710700897018,90.41151716827436,0
167,25.099243624668013,91.17639035529989,0
168,28.89292622277795,28.80232281341188,49
169,59.22194483166136,24.702552900166022,67
170,28.13156360370962,76.81541154338754,29
171,49.60876934243738,5.745488962712497,62
172,7.7302710303136495,123.05734503442083,17
173,27.61190131742553,91.21251973356472,51
174,47.28975692080803,23.014873250538223,25
175,47.74047223770863,96.84954599425038,4
176,50.11047496730848,4.955372781096116,62
177,21.286583024776277,55.407841155025,15
178,54.97217174366717,12.429452906621188,65
179,46.00315027172859,13.5063321679578,30
180,40.572197217878966,22.150849757898005,63
181,65.78902026392943,24.359529018300996,2
182,40.7193695612777,19.66301983296467,40
183,39.5684890174795,3.208411092884115,34
184,30.30141027918744,78.41247698659849,29
185,41.964168256292375,13.614641489636035,1
186,52.75234702400185,6.304181644613633,47
187,34.409711581002846,139.131626710603,18
188,46.87338405833625,21.52722044430193,24
189,47.87743010259025,106.85091732093372,4
190,8.91519948321191,125.01765096578887,17
191,47.61974841006891,21.3482613863442,24
192,25.0110079442605,55.16027935295535,19
193,35.73896719148314,128.73585012245965,26
194,46.3028063213421,44.2693642920281,10
195,12.887933650784904,102.97320762137733,46
196,41.23339678703897,25.985192353140288,63
197,47.701601485792914,8.637642317822234,59
198,56.95737482911682,13.087373080242946,69
199,0.4381564129570046,32.5838090137318,22
200,23.50693103700008,121.39105679843613,57
201,9.03308714594978,7.484877644762968,68
202,40.87858905312276,15.183248679991758,1
203,50.157143695466985,6.00690208670698,23
204,49.51659334678545,13.075549132655052,61
205,42.45671020906461,76.1281594726459,56
206,29.312955936045647,27.495742114786587,49
207,43.37930168593289,22.249430769713,14
208,35.89059368009704,14.495693711015909,71
209,46.41184908557905,10.494513472007924,1
210,26.28003070461288,31.0027934848917,49
211,48.57216128593401,13.9910145738844,53
212,27.561096458092624,90.74171787309923,51
213,55.66416833673775,21.151694759987247,54
214,35.53856153746357,126.56750845400322,26
215,48.85508565358795,106.45438963422828,4
216,48.41556134509127,22.696515102965314,11
217,42.06912174172599,19.513136309931458,40
218,44.99358863779999,20.787611248569885,14
219,49.83798416981652,18.2877669728872,61
220,44.63547385741752,8.643891584084336,1
221,58.37586529590871,16.120241972974327,69
222,41.415881927264856,22.235766105663004,13
223,49.58752146287346,6.273551594104158,23
224,21.1238676986754,72.8561795491488,29
225,52.05969868887453,17.74627641501395,5
226,46.766115699596405,23.61350453493648,25
227,22.782188268627674,121.08680036376468,57
228,45.26545440427165,27.945482345283025,25
229,49.10180640443247,21.100469959723583,31
230,16.86673910173183,99.1271751609192,48
231,48.73368018387071,21.345710313113976,31
232,45.01359913755933,24.721667918899684,25
233,47.93755811399413,107.00608553014186,4
234,0.5138041497775236,35.29939309093559,38
235,61.61123441411339,21.446471347671856,2
236,55.04732494250483,10.487441262533252,65
237,61.49922592239983,23.717658602731955,2
238,49.91155224112947,6.057951089993189,23
239,24.980752269292733,121.74817266231504,57
240,50.395442042409286,4.696207249671492,62
241,47.37367004745624,8.53709997079399,59
242,19.897610631852253,102.14237849138247,72
243,49.32409776215479,13.700685915614551,61
244,7.601045943550527,122.4252495637886,17
245,21.34096135781612,55.645571018643295,66
246,52.44270077127636,15.117537432010067,5
247,50.54883975021249,3.431088860250049,62
248,62.894933071385445,27.679097901248195,2
249,47.35228301260204,2.214140831011438,45
250,29.37349008520068,27.51383357574021,49
251,0.4277959736004815,32.590060701596535,22
252,58.14514705690684,24.68745367790593,67
253,22.442461283680167,114.16640069273755,8
254,49.64971763516615,6.2261804240456255,23
255,10.740925188543166,103.62711337036512,46
256,22.42992113858432,114.32773640755303,8
257,63.1454882147252,22.79487866317741,2
258,47.93187648802506,16.332062459998294,53
259,41.96702463285073,22.77694548006593,13
260,50.2253771149842,14.40183313764819,61
261,46.21914504524051,15.35150542536226,30
262,63.05266767857746,7.632320203373656,64
263,46.41973197316067,14.693195773916525,30
264,52.46270032773563,4.606237716307429,47
265,13.52587619711208,144.8319616222434,70
